prefix,itemPart,brand,sku,name,description,img,date,marketplace,notes
089102,30788,Gloria Duchin,S1540SMJ,silver/matte wreath, stones,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30789,Gloria Duchin,S1661SMJ,silver/matte bulb, stones,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30790,Gloria Duchin,S1250SMJ,silver/matte booties, stones,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30791,Gloria Duchin,2882SM,Silver tree, matte accent,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30792,Gloria Duchin,2884SM,Silver heart, matte accent,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30793,Gloria Duchin,2886SM,Silver star, matte accent,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30794,Gloria Duchin,2887SM,Silver snwflke, matte acc.,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30795,Gloria Duchin,2888SM,Silver angel, matte accent,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30796,Gloria Duchin,S1480,Silver dapp teddy,,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30797,Gloria Duchin,S1442,Silver dapp Santa,,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30798,Gloria Duchin,S1477,Silver dapp stocking,,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30799,Gloria Duchin,S1445,Silver dapp snowman,,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30800,Gloria Duchin,S2126BC,Silver woof w/bell & charms,,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30801,Gloria Duchin,S2127BC,Silver meow w/bell & charms,,,"Tue, 01 Jan 2013 00:00:00 GMT",Paper Store,
089102,30802,Gloria Duchin,14791,Halloween Wire charm bracelet,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30803,Gloria Duchin,14792,Halloween Wire charm bracelet,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30804,Gloria Duchin,14789,Halloween Charm keyring,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30805,Gloria Duchin,14790,Halloween Charm bracelet,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30806,Gloria Duchin,14788,Val candy hearts keyring,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30807,Gloria Duchin,14722,Val candy hearts charm brac,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30808,Gloria Duchin,14795,Heart/key charm bracelet,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30809,Gloria Duchin,14787S,Wire bracelet w/snowman ,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30810,Gloria Duchin,14787SF,Wire bracelet w/snowflake,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30811,Gloria Duchin,7152S,Angel wings neck/ear set silver,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30812,Gloria Duchin,7152PW,Angel wings neck/ear set pewter,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30813,Gloria Duchin,14780XGBNC,Heart pet charm Nice list,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30814,Gloria Duchin,14793,Charm bracelet w/pink beauty,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30815,Gloria Duchin,KR3349EJC,Pnk shoe k.ring w/heart chrm,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30816,Gloria Duchin,KR3039EWC,Pnk ribbon k.ring w/star chrm,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30817,Gloria Duchin,KR3348XJC,Pnk martini k.ring w/heart chrm,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30818,Gloria Duchin,3131XJ,Pnk glit awareness angel,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30819,Gloria Duchin,3112CPK,Pnk grip hammer w/heart chrm,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30820,Gloria Duchin,14008EXPK,Shoe pin pink epox/glit,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30821,Gloria Duchin,14007XPK,Angel pin w/pink glitter,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30822,Gloria Duchin,3350XW,Silv glit star w/survivor ,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30823,Gloria Duchin,1068EG1,Candy Cane - Sophia,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30824,Gloria Duchin,1068EG2,Candy Cane - Abigail,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30825,Gloria Duchin,1068EG3,Candy Cane - Isabella,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30826,Gloria Duchin,1068EG4,Candy Cane - Madison,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30827,Gloria Duchin,1068EG5,Candy Cane - Emma,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30828,Gloria Duchin,1068EG6,Candy Cane - Mia,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30829,Gloria Duchin,1068EG7,Candy Cane - Olivia,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30830,Gloria Duchin,1068EG8,Candy Cane - Ella,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30831,Gloria Duchin,1068EG9,Candy Cane - Lily,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30832,Gloria Duchin,1068EG10,Candy Cane - Grace,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30833,Gloria Duchin,1068EG11,Candy Cane - Chloe,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30834,Gloria Duchin,1068EG12,Candy Cane - Elizabeth,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30835,Gloria Duchin,1068EG13,Candy Cane - Avery,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30836,Gloria Duchin,1068EG14,Candy Cane - Sofia,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30837,Gloria Duchin,1068EG15,Candy Cane Aubrey,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30838,Gloria Duchin,1068EG16,Candy Cane - Brooklyn,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30839,Gloria Duchin,1068EG17,Candy Cane - Ava,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30840,Gloria Duchin,1068EG18,Candy Cane - Hannah,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30841,Gloria Duchin,1068EG19,Candy Cane - Addison,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30842,Gloria Duchin,1068EG20,Candy Cane - Lillian,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30843,Gloria Duchin,1068EG21,Candy Cane - Emily,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30844,Gloria Duchin,1068EG22,Candy Cane - Samantha,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30845,Gloria Duchin,1068EG23,Candy Cane - Natalie,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30846,Gloria Duchin,1068EG24,Candy Cane - Victoria,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30847,Gloria Duchin,1068EG25,Candy Cane - Evelyn,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30848,Gloria Duchin,1068EB1,Candy Cane - Jacob,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30849,Gloria Duchin,1068EB2,Candy Cane - Ethan,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30850,Gloria Duchin,1068EB3,Candy Cane - Anthony,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30851,Gloria Duchin,1068EB4,Candy Cane - Mason,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30852,Gloria Duchin,1068EB5,Candy Cane - Elijah,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30853,Gloria Duchin,1068EB6,Candy Cane - Alexander,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30854,Gloria Duchin,1068EB7,Candy Cane - William,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30855,Gloria Duchin,1068EB8,Candy Cane - Aiden,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30856,Gloria Duchin,1068EB9,Candy Cane - Liam,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30857,Gloria Duchin,1068EB10,Candy Cane - Jayden,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30858,Gloria Duchin,1068EB11,Candy Cane - Daniel,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30859,Gloria Duchin,1068EB12,Candy Cane - Andrew,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30860,Gloria Duchin,1068EB13,Candy Cane - Noah,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30861,Gloria Duchin,1068EB14,Candy Cane - Joshua,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30862,Gloria Duchin,1068EB15,Candy Cane - James,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30863,Gloria Duchin,1068EB16,Candy Cane - Michael,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30864,Gloria Duchin,1068EB17,Candy Cane - Matthew,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30865,Gloria Duchin,1068EB18,Candy Cane - David,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30866,Gloria Duchin,1068EB19,Candy Cane - Benjamin,,,"Tue, 01 Jan 2013 00:00:00 GMT",Walmart.com,
089102,30867,Gloria Duchin,1068EB20,Candy Cane - Logan,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30868,Gloria Duchin,1068EB21,Candy Cane - Christopher,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30869,Gloria Duchin,1068EB22,Candy Cane - Joseph,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30870,Gloria Duchin,1068EB23,Candy Cane - Jackson,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30871,Gloria Duchin,1068EB24,Candy Cane - Gabriel,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30872,Gloria Duchin,1068EB25,Candy Cane - Ryan,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30873,Gloria Duchin,2919PW,Mini apple - pewter,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30874,Gloria Duchin,2148CD,Dated Champagne bucket,,,"Tue, 01 Jan 2013 00:00:00 GMT",Miles Kimball,
089102,30875,Gloria Duchin,1249,Goldtone ginger house,,,"Tue, 01 Jan 2013 00:00:00 GMT",Miles Kimball,
089102,30876,Gloria Duchin,3364PWJ,Baby frame w/stones,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30878,Gloria Duchin,3463XRW,Red glitter glasses Wine w/me,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30879,Gloria Duchin,1068EM,Mom candy cane,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30880,Gloria Duchin,1068EDAU,Daughter candy cane,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30881,Gloria Duchin,1068ED,Dated candy cane,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30882,Gloria Duchin,1068EDAD,Dad candy cane,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30883,Gloria Duchin,1068EDS,Son candy cane,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30884,Gloria Duchin,1068ET,Teacher candy cane,,,"Tue, 01 Jan 2013 00:00:00 GMT",,
089102,30885,Gloria Duchin,3502EJ,Pink Stocking,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30886,Gloria Duchin,3504X,Santa on tractor,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30887,Gloria Duchin,3505X,Noah's ark photo,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30888,Gloria Duchin,3506X,Wedding car,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30889,Gloria Duchin,3507ED,Giraffe,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30890,Gloria Duchin,3508XJ,2014,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30891,Gloria Duchin,3500XJ,Oval photo,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30892,Gloria Duchin,3509EC,Butterfly w/charm (pink),,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30893,Gloria Duchin,3117XL,Angel photo Lavander glitter,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30894,Gloria Duchin,3376XSC,Grandma photo w/charm,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30895,Gloria Duchin,3502EJB,Blue stocking,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30896,Gloria Duchin,3494SC,Swirl tree,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30897,Gloria Duchin,3495SC,Swirl heart,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30898,Gloria Duchin,3496SC,Swirl snowflake,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30899,Gloria Duchin,3497SC,Swirl star,,,"Wed, 01 Jan 2014 00:00:00 GMT",3502EJB(shopko),
089102,30900,Gloria Duchin,3498SC,Swirl dove,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30901,Gloria Duchin,3499SC,Swirl reindeer,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30902,Gloria Duchin,3511X,Wine bucket-new caption,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30903,Gloria Duchin,3512X,Stairway photo,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30904,Gloria Duchin,3503SJA,SWVS initial A,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30905,Gloria Duchin,3503SJB,SWVS initial B,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30906,Gloria Duchin,3503SJC,SWVS initial C,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30907,Gloria Duchin,3503SJD,SWVS initial D,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30908,Gloria Duchin,3503SJE,SWVS initial E,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30909,Gloria Duchin,3503SJF,SWVS initial F,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30910,Gloria Duchin,3503SJG,SWVS initial G,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30911,Gloria Duchin,3503SJH,SWVS initial H,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30912,Gloria Duchin,3503SJI,SWVS initial I,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30913,Gloria Duchin,3503SJJ,SWVS initial J,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30914,Gloria Duchin,3503SJK,SWVS initial K,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30915,Gloria Duchin,3503SJL,SWVS initial L,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30916,Gloria Duchin,3503SJM,SWVS initial M,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30917,Gloria Duchin,3503SJN,SWVS initial N,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30918,Gloria Duchin,3503SJP,SWVS initial P,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30919,Gloria Duchin,3503SJR,SWVS initial R,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30920,Gloria Duchin,3503SJS,SWVS initial S,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30921,Gloria Duchin,3503SJT,SWVS initial T,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30922,Gloria Duchin,3513XJ,Peace orn't w/charm,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30923,Gloria Duchin,3514XJ,Hope orn't w/charm,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30924,Gloria Duchin,3515SC,Mini swirl snowman,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30925,Gloria Duchin,3357PWJ,Heart - New caption 1st xma,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30926,Gloria Duchin,3494PWC,Swirl tree,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30927,Gloria Duchin,3495PWC,Swirl heart,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30928,Gloria Duchin,3496PWC,Swirl snowflake,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30929,Gloria Duchin,3497PWC,Swirl star,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30930,Gloria Duchin,3498PWC,Swirl dove,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30931,Gloria Duchin,3499PWC,Swirl reindeer,,,"Wed, 01 Jan 2014 00:00:00 GMT",Shopko,
089102,30932,Gloria Duchin,3515PWC,Swirl snowman,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30933,Gloria Duchin,3510X,Angel with heart,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30934,Gloria Duchin,3501XJ,Round photo,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30935,Gloria Duchin,3450PWJ,Cat paw photo,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30936,Gloria Duchin,3376EC,Heart photo hunting buddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30937,Gloria Duchin,3468X,New dog with lights,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30938,Gloria Duchin,2833XGP,Arch photo gold paws,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30939,Gloria Duchin,2833XSP,Arch photo silver paws,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30940,Gloria Duchin,3376XC,Heart photo pet four legged,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30941,Gloria Duchin,3115PWJ,Paw photo w/stones,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30942,Gloria Duchin,2332XJB,Snowman baby's 1st,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30943,Gloria Duchin,3519XJ,See me angel,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30944,Gloria Duchin,3520XJ,Safe angel,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30945,Gloria Duchin,3521XJ,Never give up angel,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30946,Gloria Duchin,3522XJ,Miracles angel,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30947,Gloria Duchin,3523XJ,Together forever angel,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30948,Gloria Duchin,3524XJ,Follow me angel,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30956,Gloria Duchin,2332XJH,Snowman Happy Holidays,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30957,Gloria Duchin,3528XJ,Grandfather Star,,,"Wed, 01 Jan 2014 00:00:00 GMT",Walmart,
089102,30958,Gloria Duchin,3518XCJA,January Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30959,Gloria Duchin,3518XCFE,February Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30960,Gloria Duchin,3518XCMA,March Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30961,Gloria Duchin,3518XCAP,April Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30962,Gloria Duchin,3518XCMY,May Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30963,Gloria Duchin,3518XCJN,June Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30964,Gloria Duchin,3518XCJL,July Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30965,Gloria Duchin,3518XCAU,August Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30966,Gloria Duchin,3518XCSP,September Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30967,Gloria Duchin,3518XCOC,October Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30968,Gloria Duchin,3518XCNV,November Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30969,Gloria Duchin,3518XCDE,December Teddy,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30970,Gloria Duchin,2507X,Patriotic heart,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30971,Gloria Duchin,2794PW,Teddy with heart,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30972,Gloria Duchin,1923PWE,Bless my daughter ,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30973,Gloria Duchin,1924PWE,Bless my son,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30974,Gloria Duchin,3516X,Deer w/camo vest,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30975,Gloria Duchin,3377XGGP,Xmas tree Grandfather,,,"Wed, 01 Jan 2014 00:00:00 GMT",Mills,
089102,30976,Gloria Duchin,3391X,Our Family 2014 Santa/Friends photo,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30977,Gloria Duchin,3259E,School bus,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30978,Gloria Duchin,14584,2 Candy hearts necklace (cutie/bemine),,,"Wed, 01 Jan 2014 00:00:00 GMT",Rite Aid,
089102,30979,Gloria Duchin,14813,2 Candy hearts necklace (luv u/bemine),,,"Wed, 01 Jan 2014 00:00:00 GMT",Rite Aid,
089102,30980,Gloria Duchin,14814,1 Candy heart neck luv u,,,"Wed, 01 Jan 2014 00:00:00 GMT",Rite Aid,
089102,30981,Gloria Duchin,14815,Flip flop w/heart & bead necklace,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30982,Gloria Duchin,14816,Cross, heart & anchor necklace,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30983,Gloria Duchin,14817,Anchor w/bead necklace,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30984,Gloria Duchin,3502SJ,White epoxy stocking,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30985,Gloria Duchin,3452,Doves photo,,,"Wed, 01 Jan 2014 00:00:00 GMT",,
089102,30986,Gloria Duchin,14618,C242R heart necklace,,,"Wed, 01 Jan 2014 00:00:00 GMT",Rite aid,
089102,30987,Gloria Duchin,2833XRH,Red arch, Happy Howlidays,,"Wed, 01 Jan 2014 00:00:00 GMT",PETCO,
089102,30988,Gloria Duchin,3530,Puppys First Wreath,,,"Wed, 01 Jan 2014 00:00:00 GMT",PETCO,
089102,30989,Gloria Duchin,2833XSP,Silver glitter arch Santa Paws,,,"Wed, 01 Jan 2014 00:00:00 GMT",PETCO,
089102,30990,Gloria Duchin,3392XWG,Snowflake, Gods miracles,,"Wed, 01 Jan 2014 00:00:00 GMT",KMART ONLY,
089102,30991,Gloria Duchin,3531,Craftsman wrench set,,,"Wed, 01 Jan 2014 00:00:00 GMT",SEARS,
089102,30992,Gloria Duchin,3532,Table saw,,,"Wed, 01 Jan 2014 00:00:00 GMT",SEARS,
089102,30993,Gloria Duchin,3232PW,Craftsman hammer,,,"Wed, 01 Jan 2014 00:00:00 GMT",SEARS,
089102,30994,Gloria Duchin,3306PW,Craftsman wrench,,,"Wed, 01 Jan 2014 00:00:00 GMT",SEARs,
089102,30995,Gloria Duchin,3489X,Craftsman stocking,,,"Wed, 01 Jan 2014 00:00:00 GMT",SEARS,
089102,30996,Gloria Duchin,14820,Open heart Neck/Earrs Set,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30997,Gloria Duchin,14821,Heart/Love Neck Earrs Set,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30998,Gloria Duchin,14822,Candy Heart Neck/Ear Set,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,30999,Gloria Duchin,14823,XO/Heart Neck/Ear Set,,,"Wed, 01 Jan 2014 00:00:00 GMT",CVS,
089102,31000,Gloria Duchin,3422C,Wiz of Ox Frame,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31001,Gloria Duchin,14840,Ruby slipper neck (2 stones),,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31002,Gloria Duchin,14841,Ruby slipper neck (28 stones),,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31003,Gloria Duchin,14842,Ruby slipper neck (full dim),,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31004,Gloria Duchin,14843,Courage necklace,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31005,Gloria Duchin,14844,Heart necklace,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31006,Gloria Duchin,14845,Scroll necklace,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31007,Gloria Duchin,C312EAR,Ruby slipp ears (2 stones),,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31008,Gloria Duchin,C313EAR,Ruby slipp ears (28 stones),,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31009,Gloria Duchin,C315EAR,Courage ears,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31010,Gloria Duchin,C316EAR,Heart ears,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31011,Gloria Duchin,C317EAR,Scroll ears,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31012,Gloria Duchin,14846,Chain link charm brace,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31013,Gloria Duchin,14847,Bangle bracelet,,,"Wed, 01 Jan 2014 00:00:00 GMT",Wiz/Oz,
089102,31014,Gloria Duchin,3349XB,Black glitter shoe,,,"Wed, 01 Jan 2014 00:00:00 GMT",Miles Kimball,
089102,31015,Gloria Duchin,MK3088,Mini teddy on drum,,,"Wed, 01 Jan 2014 00:00:00 GMT",Miles Kimball,
089102,31016,Gloria Duchin,MK14572XR,Red glitter paw,,,"Wed, 01 Jan 2014 00:00:00 GMT",Miles Kimball,
